*******************************************************************************
 Revised: July 31, 2013                  Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised Aug 15, 2018):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean temperature, K      = 270             Volume, km^3    = 1.08321 x 10^12
  Mean effect. IR temp, K  = 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Fri Oct  4 08:21:27 2019 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Earth (399)                     {source: DE431mx}
Center body name: Solar System Barycenter (0)     {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2019-Sep-27 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Sep-27 00:00:00.0000 TDB
Step-size       : 1000 steps
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : AU-D                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2458939.794000000, A.D. 2020-Mar-31 07:03:21.6000, -9.860596570456367E-01, -1.792796216245892E-01,  5.506778391164792E-05,  2.929160104684974E-03, -1.696971818137008E-02,  3.833686996369925E-07,  5.788368520849869E-03,  1.002224941325687E+00,  1.536561914754151E-04,
2458940.160000000, A.D. 2020-Mar-31 15:50:24.0000, -9.849680838020031E-01, -1.854866837725591E-01,  5.520726448743146E-05,  3.035687715724074E-03, -1.694854192976363E-02,  3.795198370442944E-07,  5.788692968862033E-03,  1.002281117757575E+00,  1.533235967271069E-04,
2458940.526000000, A.D. 2020-Apr-01 00:37:26.4000, -9.838375583435301E-01, -1.916858724259524E-01,  5.534611280397261E-05,  3.142012827285467E-03, -1.692669444786325E-02,  3.799357287079535E-07,  5.789016744544241E-03,  1.002337177779139E+00,  1.530203495129346E-04,
2458940.892000000, A.D. 2020-Apr-01 09:24:28.8000, -9.826681557709576E-01, -1.978769428394725E-01,  5.548591277840346E-05,  3.248130090509919E-03, -1.690418083672912E-02,  3.847389282182009E-07,  5.789339911683815E-03,  1.002393132434813E+00,  1.527480943606401E-04,
2458941.258000000, A.D. 2020-Apr-01 18:11:31.2000, -9.814599530976039E-01, -2.040596521861604E-01,  5.562828941659996E-05,  3.354034410240265E-03, -1.688100647874837E-02,  3.940307694665208E-07,  5.789662537454500E-03,  1.002448993355370E+00,  1.525083855399852E-04,
2458941.624000000, A.D. 2020-Apr-02 02:58:33.6000, -9.802130291481579E-01, -2.102337596607986E-01,  5.577490030574043E-05,  3.459720991779445E-03, -1.685717703897211E-02,  4.078872164586377E-07,  5.789984692189898E-03,  1.002504772718695E+00,  1.523026520332687E-04,
2458941.990000000, A.D. 2020-Apr-02 11:45:36.0000, -9.789274644391693E-01, -2.163990265825091E-01,  5.592742547899359E-05,  3.565185394045773E-03, -1.683269845900279E-02,  4.263541247288724E-07,  5.790306449075245E-03,  1.002560483196418E+00,  1.521321552540419E-04,
2458942.356000000, A.D. 2020-Apr-02 20:32:38.4000, -9.776033410390259E-01, -2.225552164934043E-01,  5.608755544728035E-05,  3.670423588312887E-03, -1.680757694115236E-02,  4.494419795671778E-07,  5.790627883742100E-03,  1.002616137883739E+00,  1.519979395447930E-04,
2458942.722000000, A.D. 2020-Apr-03 05:19:40.8000, -9.762407424056275E-01, -2.287020952492996E-01,  5.625697722758040E-05,  3.775432021063791E-03, -1.678181892050491E-02,  4.771202345153983E-07,  5.790949073751219E-03,  1.002671750209887E+00,  1.519007759797547E-04,
2458943.088000000, A.D. 2020-Apr-03 14:06:43.2000, -9.748397532006274E-01, -2.348394310976355E-01,  5.643735825373221E-05,  3.880207678718550E-03, -1.675543102260859E-02,  5.093114423780308E-07,  5.791270097950473E-03,  1.002727333826947E+00,  1.518411006300272E-04,
2458943.454000000, A.D. 2020-Apr-03 22:53:45.6000, -9.734004590801012E-01, -2.409669947369811E-01,  5.663032814133812E-05,  3.984748151148844E-03, -1.672842000484357E-02,  5.458854472390018E-07,  5.791591035698068E-03,  1.002782902475365E+00,  1.518189492024104E-04,
2458943.820000000, A.D. 2020-Apr-04 07:40:48.0000, -9.719229464627765E-01, -2.470845593518735E-01,  5.683745838956139E-05,  4.089051690038099E-03, -1.670079268012990E-02,  5.866539838308693E-07,  5.791911965946079E-03,  1.002838469825271E+00,  1.518338908028898E-04,
2458944.186000000, A.D. 2020-Apr-04 16:27:50.4000, -9.704073022785583E-01, -2.531919006164260E-01,  5.706024024352256E-05,  4.193117257382503E-03, -1.667255582258951E-02,  6.313661014126808E-07,  5.792232966186177E-03,  1.002894049293931E+00,  1.518849644325018E-04,
2458944.552000000, A.D. 2020-Apr-05 01:14:52.8000, -9.688536137018972E-01, -2.592887966602231E-01,  5.730006110412316E-05,  4.296944558881386E-03, -1.664371605607051E-02,  6.797048816157513E-07,  5.792554111267794E-03,  1.002949653841123E+00,  1.519706226004624E-04,
2458944.918000000, A.D. 2020-Apr-05 10:01:55.2000, -9.672619678765363E-01, -2.653750279906318E-01,  5.755818004753471E-05,  4.400534056796695E-03, -1.661427972802994E-02,  7.312859412796664E-07,  5.792875472108951E-03,  1.003005295745921E+00,  1.520886869927092E-04,
2458945.284000000, A.D. 2020-Apr-05 18:48:57.6000, -9.656324516400902E-01, -2.714503773668989E-01,  5.783570319652077E-05,  4.503886957186408E-03, -1.658425277305538E-02,  7.856581853857708E-07,  5.793197114330630E-03,  1.003060986370246E+00,  1.522363213505682E-04,
2458945.650000000, A.D. 2020-Apr-06 03:36:00.0000, -9.639651512586501E-01, -2.775146296233089E-01,  5.813355983804782E-05,  4.607005167343310E-03, -1.655364057212764E-02,  8.423071948526258E-07,  5.793519096856448E-03,  1.003116735916406E+00,  1.524100264667115E-04,
2458946.016000000, A.D. 2020-Apr-06 12:23:02.4000, -9.622601521828142E-01, -2.835675714411864E-01,  5.845248030539150E-05,  4.709891221015004E-03, -1.652244781521008E-02,  9.006615020600053E-07,  5.793841470528602E-03,  1.003172553187455E+00,  1.526056611935149E-04,
2458946.382000000, A.D. 2020-Apr-06 21:10:04.8000, -9.605175388370774E-01, -2.896089910725445E-01,  5.879297669522669E-05,  4.812548171054222E-03, -1.649067837594068E-02,  9.601017976984070E-07,  5.794164276798208E-03,  1.003228445360431E+00,  1.528184920577003E-04,
2458946.748000000, A.D. 2020-Apr-07 05:57:07.2000, -9.587373944541405E-01, -2.956386780214627E-01,  5.915532746657015E-05,  4.914979451955151E-03, -1.645833520742274E-02,  1.019972884437406E-06,  5.794487546551303E-03,  1.003284417783086E+00,  1.530432718864987E-04,
2458947.114000000, A.D. 2020-Apr-07 14:44:09.6000, -9.569198009642857E-01, -3.016564226924823E-01,  5.953956685416906E-05,  5.017188717521832E-03, -1.642542026750960E-02,  1.079597936749438E-06,  5.794811299130211E-03,  1.003340473804438E+00,  1.532743454890851E-04,
2458947.480000000, A.D. 2020-Apr-07 23:31:12.0000, -9.550648389475497E-01, -3.076620160181209E-01,  5.994547982250360E-05,  5.119179661530814E-03, -1.639193448033725E-02,  1.138294388244287E-06,  5.795135541603181E-03,  1.003396614648317E+00,  1.535057779356744E-04,
2458947.846000000, A.D. 2020-Apr-08 08:18:14.4000, -9.531725876531659E-01, -3.136552490796272E-01,  6.037260300316150E-05,  5.220955831245063E-03, -1.635787773832149E-02,  1.195390582722681E-06,  5.795460268323342E-03,  1.003452839336999E+00,  1.537314987392311E-04,
2458948.212000000, A.D. 2020-Apr-08 17:05:16.8000, -9.512431250869116E-01, -3.196359127360845E-01,  6.082023171894051E-05,  5.322520444688708E-03, -1.632324894566852E-02,  1.250242221551622E-06,  5.795785460802011E-03,  1.003509144669267E+00,  1.539454535946043E-04,
2458948.578000000, A.D. 2020-Apr-09 01:52:19.2000, -9.492765281629799E-01, -3.256037972767294E-01,  6.128743284163683E-05,  5.423876222501227E-03, -1.628804610104727E-02,  1.302247637441315E-06,  5.796111087902670E-03,  1.003565525253999E+00,  1.541417545306548E-04,
2458948.944000000, A.D. 2020-Apr-09 10:39:21.6000, -9.472728729132390E-01, -3.315586921098949E-01,  6.177306289081375E-05,  5.525025243929143E-03, -1.625226641390604E-02,  1.350861026822752E-06,  5.796437106342736E-03,  1.003621973597050E+00,  1.543148195261961E-04,
2458949.310000000, A.D. 2020-Apr-09 19:26:24.0000, -9.452322347436209E-01, -3.375003854994864E-01,  6.227579049440962E-05,  5.625968834291008E-03, -1.621590644638466E-02,  1.395602962687019E-06,  5.796763461472269E-03,  1.003678480236074E+00,  1.544594937607802E-04,
2458949.676000000, A.D. 2020-Apr-10 04:13:26.4000, -9.431546887252151E-01, -3.434286643566287E-01,  6.279412213095977E-05,  5.726707488346800E-03, -1.617896227121492E-02,  1.436067763103304E-06,  5.797090088284178E-03,  1.003735033915444E+00,  1.545711465892990E-04,
2458950.042000000, A.D. 2020-Apr-10 13:00:28.8000, -9.410403099065892E-01, -3.493433140904899E-01,  6.332642996573033E-05,  5.827240830897060E-03, -1.614142963552320E-02,  1.471927565307408E-06,  5.797416912600377E-03,  1.003791621791621E+00,  1.546457406760138E-04,
2458950.408000000, A.D. 2020-Apr-10 21:47:31.2000, -9.388891736339254E-01, -3.552441185186678E-01,  6.387098058940127E-05,  5.927567612981859E-03, -1.610330412102114E-02,  1.502933219831168E-06,  5.797743852373523E-03,  1.003848229658549E+00,  1.546798722203894E-04,
2458950.774000000, A.D. 2020-Apr-11 06:34:33.6000, -9.367013558666207E-01, -3.611308598342839E-01,  6.442596354978847E-05,  6.027685739634065E-03, -1.606458129249130E-02,  1.528912338474101E-06,  5.798070819044109E-03,  1.003904842182624E+00,  1.546707834838953E-04,
2458951.140000000, A.D. 2020-Apr-11 15:21:36.0000, -9.344769334778110E-01, -3.670033186243128E-01,  6.498951872138838E-05,  6.127592323440922E-03, -1.602525682844642E-02,  1.549764987346811E-06,  5.798397718897314E-03,  1.003961443137628E+00,  1.546163506726610E-04,
2458951.506000000, A.D. 2020-Apr-12 00:08:38.4000, -9.322159845315782E-01, -3.728612739318424E-01,  6.555976175574815E-05,  6.227283757276792E-03, -1.598532663004735E-02,  1.565457602550954E-06,  5.798724454371927E-03,  1.004018015631362E+00,  1.545150514876386E-04,
2458951.872000000, A.D. 2020-Apr-12 08:55:40.8000, -9.299185885310641E-01, -3.787045033539165E-01,  6.613480707012108E-05,  6.326755799420541E-03, -1.594478690651101E-02,  1.576015726183169E-06,  5.799050925283526E-03,  1.004074542317430E+00,  1.543659173034829E-04,
2458952.238000000, A.D. 2020-Apr-12 17:42:43.2000, -9.275848266341450E-01, -3.845327831663267E-01,  6.671278804931109E-05,  6.426003664729841E-03, -1.590363423711072E-02,  1.581516125495397E-06,  5.799377029934784E-03,  1.004131005587485E+00,  1.541684750322317E-04,
2458952.604000000, A.D. 2020-Apr-13 02:29:45.6000, -9.252147818354715E-01, -3.903458884670338E-01,  6.729187432571265E-05,  6.525022116423419E-03, -1.586186561133321E-02,  1.582078784763718E-06,  5.799702666096205E-03,  1.004187387741040E+00,  1.539226833858000E-04,
2458952.970000000, A.D. 2020-Apr-13 11:16:48.0000, -9.228085391154890E-01, -3.961435933306686E-01,  6.787028616695522E-05,  6.623805554126703E-03, -1.581947844976473E-02,  1.577859164301653E-06,  5.800027731849853E-03,  1.004243671131550E+00,  1.536288676174209E-04,
2458953.336000000, A.D. 2020-Apr-13 20:03:50.4000, -9.203661855584155E-01, -4.019256709676284E-01,  6.844630612534564E-05,  6.722348095015518E-03, -1.577647060885306E-02,  1.569041018193940E-06,  5.800352126296499E-03,  1.004299838288856E+00,  1.532876560215122E-04,
2458953.702000000, A.D. 2020-Apr-14 04:50:52.8000, -9.178878104421127E-01, -4.076918938824729E-01,  6.901828819172899E-05,  6.820643645998025E-03, -1.573284037289537E-02,  1.555829964739119E-06,  5.800675750132616E-03,  1.004355872019085E+00,  1.528999206399951E-04,
2458954.068000000, A.D. 2020-Apr-14 13:37:55.2000, -9.153735053033598E-01, -4.134420340275556E-01,  6.958466475134702E-05,  6.918685965849905E-03, -1.568858643652216E-02,  1.538447916516371E-06,  5.800998506108014E-03,  1.004411755483889E+00,  1.524667238270819E-04,
2458954.434000000, A.D. 2020-Apr-14 22:24:57.6000, -9.128233639822780E-01, -4.191758629489641E-01,  7.014395166487274E-05,  7.016468717003890E-03, -1.564370788067172E-02,  1.517128406421277E-06,  5.801320299377606E-03,  1.004467472261350E+00,  1.519892716325099E-04,
2458954.800000000, A.D. 2020-Apr-15 07:12:00.0000, -9.102374826496565E-01, -4.248931519228822E-01,  7.069475180071326E-05,  7.113985507290877E-03, -1.559820414465959E-02,  1.492112791618186E-06,  5.801641037762228E-03,  1.004523006391139E+00,  1.514688743959802E-04,
2458955.166000000, A.D. 2020-Apr-15 15:59:02.4000, -9.076159598207344E-01, -4.305936720813499E-01,  7.123575733045379E-05,  7.211229922346732E-03, -1.555207499650749E-02,  1.463647278885500E-06,  5.801960631933779E-03,  1.004578342406578E+00,  1.509069145098533E-04,
2458955.532000000, A.D. 2020-Apr-16 00:46:04.8000, -9.049588963586860E-01, -4.362771945271154E-01,  7.176575107366668E-05,  7.308195549661357E-03, -1.550532050325461E-02,  1.431980690114396E-06,  5.802278995539511E-03,  1.004633465356149E+00,  1.503048209949067E-04,
2458955.898000000, A.D. 2020-Apr-16 09:33:07.2000, -9.022663954706622E-01, -4.419434904378233E-01,  7.228360714601167E-05,  7.404875995385606E-03, -1.545794100256180E-02,  1.397362872937150E-06,  5.802596045279271E-03,  1.004688360816879E+00,  1.496640503274836E-04,
2458956.264000000, A.D. 2020-Apr-16 18:20:09.6000, -8.995385626988310E-01, -4.475923311601958E-01,  7.278829112861939E-05,  7.501264895057197E-03, -1.540993707655450E-02,  1.360043656215590E-06,  5.802911700948257E-03,  1.004743014901737E+00,  1.489860728356530E-04,
2458956.630000000, A.D. 2020-Apr-17 03:07:12.0000, -8.967755059084285E-01, -4.532234882951514E-01,  7.327885993907405E-05,  7.597355919386572E-03, -1.536130952853993E-02,  1.320272250960456E-06,  5.803225885456228E-03,  1.004797414262962E+00,  1.482723639266674E-04,
2458956.996000000, A.D. 2020-Apr-17 11:54:14.4000, -8.939773352744316E-01, -4.588367337749890E-01,  7.375446155089203E-05,  7.693142776180510E-03, -1.531205936297925E-02,  1.278297001896860E-06,  5.803538524832645E-03,  1.004851546092951E+00,  1.475243993991306E-04,
2458957.362000000, A.D. 2020-Apr-17 20:41:16.8000, -8.911441632680812E-01, -4.644318399338681E-01,  7.421433467236044E-05,  7.788619209392017E-03, -1.526218776889098E-02,  1.234365402302338E-06,  5.803849548225553E-03,  1.004905398124069E+00,  1.467436541168464E-04,
2458957.728000000, A.D. 2020-Apr-18 05:28:19.2000, -8.882761046441424E-01, -4.700085795728450E-01,  7.465780846663839E-05,  7.883778996183789E-03, -1.521169610670202E-02,  1.188724293104330E-06,  5.804158887900632E-03,  1.004958958628482E+00,  1.459316033632319E-04,
2458958.094000000, A.D. 2020-Apr-18 14:15:21.6000, -8.853732764294813E-01, -4.755667260207159E-01,  7.508430236790524E-05,  7.978615942786557E-03, -1.516058589843962E-02,  1.141620176378299E-06,  5.804466479245366E-03,  1.005012216418880E+00,  1.450897262489749E-04,
2458958.460000000, A.D. 2020-Apr-18 23:02:24.0000, -8.824357979132736E-01, -4.811060531918493E-01,  7.549332602386184E-05,  8.073123879829263E-03, -1.510885882106480E-02,  1.093299582295877E-06,  5.804772260782100E-03,  1.005065160850737E+00,  1.442195106033064E-04,
2458958.826000000, A.D. 2020-Apr-19 07:49:26.4000, -8.794637906389309E-01, -4.866263356421150E-01,  7.588447937399767E-05,  8.167296657717588E-03, -1.505651670267799E-02,  1.044009437427249E-06,  5.805076174192528E-03,  1.005117781826550E+00,  1.433224588384452E-04,
2458959.192000000, A.D. 2020-Apr-19 16:36:28.8000, -8.764573783976329E-01, -4.921273486239010E-01,  7.625745285602854E-05,  8.261128142542243E-03, -1.500356152127765E-02,  9.939973905791782E-07,  5.805378164355219E-03,  1.005170069802340E+00,  1.424000943346111E-04,
2458959.558000000, A.D. 2020-Apr-20 01:23:31.2000, -8.734166872232006E-01, -4.976088681410903E-01,  7.661202771874085E-05,  8.354612212908612E-03, -1.494999540571674E-02,  9.435120603841855E-07,  5.805678179396825E-03,  1.005222015796515E+00,  1.414539679493358E-04,
2458959.924000000, A.D. 2020-Apr-20 10:10:33.6000, -8.703418453879129E-01, -5.030706710047315E-01,  7.694807640600570E-05,  8.447742757994352E-03, -1.489582063847890E-02,  8.928031764113274E-07,  5.805976170756880E-03,  1.005273611401093E+00,  1.404856643090247E-04,
2458960.290000000, A.D. 2020-Apr-20 18:57:36.0000, -8.672329833987725E-01, -5.085125348900003E-01,  7.726556297040163E-05,  8.540513677060921E-03, -1.484103965988404E-02,  8.421215927844179E-07,  5.806272093265414E-03,  1.005324848795133E+00,  1.394968075942519E-04,
2458960.656000000, A.D. 2020-Apr-21 03:44:38.4000, -8.640902339936641E-01, -5.139342383949006E-01,  7.756454346532185E-05,  8.632918880555795E-03, -1.478565507333359E-02,  7.917191594316756E-07,  5.806565905232039E-03,  1.005375720760169E+00,  1.384890665946061E-04,
2458961.022000000, A.D. 2020-Apr-21 12:31:40.8000, -8.609137321368078E-01, -5.193355611010199E-01,  7.784516626329695E-05,  8.724952292876915E-03, -1.472966965120979E-02,  7.418484426926575E-07,  5.806857568544825E-03,  1.005426220697326E+00,  1.374641588528447E-04,
2458961.388000000, A.D. 2020-Apr-21 21:18:43.2000, -8.577036150128783E-01, -5.247162836365006E-01,  7.810767224452814E-05,  8.816607856868199E-03, -1.467308634105255E-02,  6.927623000643481E-07,  5.807147048776740E-03,  1.005476342645748E+00,  1.364238537098730E-04,
2458961.754000000, A.D. 2020-Apr-22 06:05:45.6000, -8.544600220191937E-01, -5.300761877412785E-01,  7.835239480276405E-05,  8.907879539886851E-03, -1.461590827169315E-02,  6.447133039013432E-07,  5.807434315297447E-03,  1.005526081301955E+00,  1.353699742704507E-04,
2458962.120000000, A.D. 2020-Apr-22 14:52:48.0000, -8.511830947553948E-01, -5.354150563345064E-01,  7.857975961458352E-05,  8.998761341411038E-03, -1.455813875902782E-02,  5.979530306635522E-07,  5.807719341387973E-03,  1.005575432039702E+00,  1.343043981852789E-04,
2458962.486000000, A.D. 2020-Apr-22 23:39:50.4000, -8.478729770100885E-01, -5.407326735839872E-01,  7.879028412576639E-05,  9.089247301992681E-03, -1.449978131118450E-02,  5.527312270059021E-07,  5.808002104355839E-03,  1.005624390929907E+00,  1.332290573068117E-04,
2458962.852000000, A.D. 2020-Apr-23 08:26:52.8000, -8.445298147439969E-01, -5.460288249773554E-01,  7.898457671269277E-05,  9.179331513369143E-03, -1.444083963288030E-02,  5.092948702729736E-07,  5.808282585648326E-03,  1.005672954760266E+00,  1.321459362768655E-04,
2458963.218000000, A.D. 2020-Apr-23 17:13:55.2000, -8.411537560692262E-01, -5.513032973946831E-01,  7.916333548338511E-05,  9.269008129516011E-03, -1.438131762883002E-02,  4.678871426696723E-07,  5.808560770961708E-03,  1.005721121054167E+00,  1.310570701518509E-04,
2458963.584000000, A.D. 2020-Apr-24 02:00:57.6000, -8.377449512243512E-01, -5.565558791821468E-01,  7.932734669035262E-05,  9.358271378415316E-03, -1.432121940612997E-02,  4.287463393064850E-07,  5.808836650344575E-03,  1.005768888088576E+00,  1.299645412019386E-04,
2458963.950000000, A.D. 2020-Apr-24 10:48:00.0000, -8.343035525450982E-01, -5.617863602263774E-01,  7.947748273464396E-05,  9.447115574321600E-03, -1.426054927560526E-02,  3.921047296417772E-07,  5.809110218293640E-03,  1.005816254910629E+00,  1.288704750407510E-04,
2458964.316000000, A.D. 2020-Apr-24 19:35:02.4000, -8.308297144304740E-01, -5.669945320291188E-01,  7.961469974743697E-05,  9.535535130332434E-03, -1.419931175216895E-02,  3.581873898173778E-07,  5.809381473840820E-03,  1.005863221352706E+00,  1.277770362504044E-04,
2458964.682000000, A.D. 2020-Apr-25 04:22:04.8000, -8.273235933042643E-01, -5.721801877818529E-01,  7.974003474119699E-05,  9.623524571110433E-03, -1.413751155429456E-02,  3.272110197836948E-07,  5.809650420630658E-03,  1.005909788045841E+00,  1.266864236611101E-04,
2458965.048000000, A.D. 2020-Apr-25 13:09:07.2000, -8.237853475718643E-01, -5.773431224400907E-01,  7.985460232644404E-05,  9.711078545658430E-03, -1.407515360274431E-02,  2.993827543113052E-07,  5.809917066987543E-03,  1.005955956431358E+00,  1.256008654242738E-04,
2458965.414000000, A.D. 2020-Apr-25 21:56:09.6000, -8.202151375724285E-01, -5.824831327970862E-01,  7.995959099283433E-05,  9.798191840116811E-03, -1.401224301872188E-02,  2.748989709360323E-07,  5.810181425972384E-03,  1.006001728770682E+00,  1.245226139826329E-04,
2458965.780000000, A.D. 2020-Apr-26 06:43:12.0000, -8.166131255263286E-01, -5.876000175567964E-01,  8.005625895291218E-05,  9.884859390628100E-03, -1.394878512162517E-02,  2.539440911010696E-07,  5.810443515428600E-03,  1.006047108153307E+00,  1.234539409905301E-04,
2458966.146000000, A.D. 2020-Apr-26 15:30:14.4000, -8.129794754778705E-01, -5.926935774059707E-01,  8.014592954474752E-05,  9.971076296395289E-03, -1.388478542656032E-02,  2.366893634037743E-07,  5.810703358017303E-03,  1.006092098502881E+00,  1.223971321730720E-04,
2458966.512000000, A.D. 2020-Apr-27 00:17:16.8000, -8.093143532331680E-01, -5.977636150853061E-01,  8.022998618182958E-05,  1.005683783314197E-02, -1.382024964173907E-02,  2.232916105203656E-07,  5.810960981241502E-03,  1.006136704581403E+00,  1.213544820360050E-04,
2458966.878000000, A.D. 2020-Apr-27 09:04:19.2000, -8.056179262929735E-01, -6.028099354596385E-01,  8.030986683617213E-05,  1.014213946725887E-02, -1.375518366581805E-02,  2.138919144803242E-07,  5.811216417458797E-03,  1.006180931991418E+00,  1.203282882513431E-04,
2458967.244000000, A.D. 2020-Apr-27 17:51:21.6000, -8.018903637801514E-01, -6.078323455871464E-01,  8.038705802193382E-05,  1.022697687098678E-02, -1.368959358514776E-02,  2.086142090026430E-07,  5.811469703881646E-03,  1.006224787176064E+00,  1.193208454496185E-04,
2458967.610000000, A.D. 2020-Apr-28 02:38:24.0000, -7.981318363613487E-01, -6.128306547875111E-01,  8.046308824324646E-05,  1.031134593903333E-02, -1.362348567078386E-02,  2.075637433833504E-07,  5.811720882563575E-03,  1.006268277416682E+00,  1.183344380525011E-04,
2458967.976000000, A.D. 2020-Apr-28 11:25:26.4000, -7.943425161622520E-01, -6.178046747088970E-01,  8.053952084915098E-05,  1.039524280704385E-02, -1.355686637497313E-02,  2.108253801984772E-07,  5.811970000368809E-03,  1.006311410827562E+00,  1.173713316836363E-04,
2458968.342000000, A.D. 2020-Apr-28 20:12:28.8000, -7.905225766756875E-01, -6.227542193934845E-01,  8.061794623092063E-05,  1.047866387233628E-02, -1.348974232666612E-02,  2.184616901997748E-07,  5.812217108921772E-03,  1.006354196347195E+00,  1.164337626073754E-04,
2458968.708000000, A.D. 2020-Apr-29 04:59:31.2000, -7.866721926616571E-01, -6.276791053410911E-01,  8.069997327844924E-05,  1.056160581725874E-02, -1.342212032543156E-02,  2.305108122309869E-07,  5.812462264531647E-03,  1.006396643725215E+00,  1.155239245713110E-04,
2458969.074000000, A.D. 2020-Apr-29 13:46:33.6000, -7.827915400383072E-01, -6.325791515701492E-01,  8.078722000799962E-05,  1.064406563542731E-02, -1.335400733296261E-02,  2.469840551981611E-07,  5.812705528085758E-03,  1.006438763503935E+00,  1.146439523787031E-04,
2458969.440000000, A.D. 2020-Apr-29 22:33:36.0000, -7.788807957627478E-01, -6.374541796749892E-01,  8.088130326265026E-05,  1.072604066094194E-02, -1.328541046118168E-02,  2.678632336628934E-07,  5.812946964904204E-03,  1.006480566993178E+00,  1.137959015019278E-04,
2458969.806000000, A.D. 2020-Apr-30 07:20:38.4000, -7.749401377006505E-01, -6.423040138779686E-01,  8.098382739063830E-05,  1.080752860045237E-02, -1.321633695578339E-02,  2.930977489090441E-07,  5.813186644546582E-03,  1.006522066236818E+00,  1.129817230798264E-04,
2458970.172000000, A.D. 2020-Apr-30 16:07:40.8000, -7.709697444836470E-01, -6.471284810745499E-01,  8.109637181401836E-05,  1.088852756764885E-02, -1.314679417392455E-02,  3.226014544478203E-07,  5.813424640560527E-03,  1.006563273969230E+00,  1.122032337367136E-04,
2458970.538000000, A.D. 2020-May-01 00:54:43.2000, -7.669697953537754E-01, -6.519274108689324E-01,  8.122047742134800E-05,  1.096903611938197E-02, -1.307678955469748E-02,  3.562493783017355E-07,  5.813661030160555E-03,  1.006604203559695E+00,  1.114620798316171E-04,
2458970.904000000, A.D. 2020-May-01 09:41:45.6000, -7.629404699945912E-01, -6.567006355973518E-01,  8.135763175103118E-05,  1.104905329217796E-02, -1.300633058104008E-02,  3.938744142407923E-07,  5.813895893825360E-03,  1.006644868942666E+00,  1.107596960093372E-04,
2458971.270000000, A.D. 2020-May-01 18:28:48.0000, -7.588819483490935E-01, -6.614479903356832E-01,  8.150925298070897E-05,  1.112857863742581E-02, -1.293542473187244E-02,  4.352641383875457E-07,  5.814129314801615E-03,  1.006685284531858E+00,  1.100972582899345E-04,
2458971.636000000, A.D. 2020-May-02 03:15:50.4000, -7.547944104253519E-01, -6.661693128875898E-01,  8.167667280507369E-05,  1.120761225299766E-02, -1.286407942354012E-02,  4.801579543153075E-07,  5.814361378503413E-03,  1.006725465116263E+00,  1.094756324046687E-04,
2458972.002000000, A.D. 2020-May-02 12:02:52.8000, -7.506780360916215E-01, -6.708644437492072E-01,  8.186111836616087E-05,  1.128615480856822E-02, -1.279230194011562E-02,  5.282448145620984E-07,  5.814592171798566E-03,  1.006765425736576E+00,  1.088953186568446E-04,
